item_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
ITEM0004849,ORD0002419,PROD0082,4,2605.78,5,9901.96
ITEM0004850,ORD0002419,PROD0087,4,5742.05,5,21819.79
ITEM0004851,ORD0002420,PROD0026,4,40491.32,10,145768.75
ITEM0004852,ORD0002421,PROD0160,2,756.75,0,1513.5
ITEM0004853,ORD0002422,PROD0117,4,6437.22,0,25748.88
ITEM0004854,ORD0002423,PROD0111,2,4186.75,10,7536.15
ITEM0004855,ORD0002423,PROD0133,2,3562.22,10,6412
ITEM0004856,ORD0002424,PROD0058,1,1179.58,0,1179.58
ITEM0004857,ORD0002425,PROD0194,1,238.12,0,238.12
ITEM0004858,ORD0002425,PROD0141,4,1560.51,0,6242.04
ITEM0004859,ORD0002426,PROD0093,2,12429.79,5,23616.6
ITEM0004860,ORD0002427,PROD0113,2,8226.58,0,16453.16
ITEM0004861,ORD0002427,PROD0045,3,3914.99,0,11744.97
ITEM0004862,ORD0002427,PROD0199,3,1292.33,0,3876.99
ITEM0004863,ORD0002428,PROD0108,3,8722.77,0,26168.31
ITEM0004864,ORD0002428,PROD0017,3,8120.73,0,24362.19
ITEM0004865,ORD0002428,PROD0197,2,490.98,0,981.96
ITEM0004866,ORD0002429,PROD0115,2,11862.11,0,23724.22
ITEM0004867,ORD0002430,PROD0147,3,3374.12,15,8604.01
ITEM0004868,ORD0002430,PROD0151,2,350.77,15,596.31
ITEM0004869,ORD0002431,PROD0110,3,232.06,15,591.75
ITEM0004870,ORD0002431,PROD0029,2,50556.2,15,85945.54
ITEM0004871,ORD0002432,PROD0027,2,27299.16,10,49138.49
ITEM0004872,ORD0002432,PROD0044,3,3912.72,10,10564.34
ITEM0004873,ORD0002432,PROD0117,4,6437.22,10,23173.99
ITEM0004874,ORD0002432,PROD0070,4,1576.87,10,5676.73
ITEM0004875,ORD0002433,PROD0040,4,63017.33,20,201655.46
ITEM0004876,ORD0002434,PROD0190,2,1254.49,0,2508.98
ITEM0004877,ORD0002434,PROD0118,2,10931.14,0,21862.28
ITEM0004878,ORD0002434,PROD0136,4,2648.04,0,10592.16
ITEM0004879,ORD0002434,PROD0034,1,50492.99,0,50492.99
ITEM0004880,ORD0002435,PROD0112,4,885.01,5,3363.04
ITEM0004881,ORD0002435,PROD0194,2,238.12,5,452.43
ITEM0004882,ORD0002436,PROD0042,3,1233.59,0,3700.77
ITEM0004883,ORD0002437,PROD0150,1,4265.82,0,4265.82
ITEM0004884,ORD0002438,PROD0022,4,13967,5,53074.6
ITEM0004885,ORD0002438,PROD0052,2,5153.96,5,9792.52
ITEM0004886,ORD0002439,PROD0041,1,3166.8,20,2533.44
ITEM0004887,ORD0002439,PROD0156,3,366.5,20,879.6
ITEM0004888,ORD0002439,PROD0151,4,350.77,20,1122.46
ITEM0004889,ORD0002440,PROD0019,1,21504.79,0,21504.79
ITEM0004890,ORD0002441,PROD0131,2,2976.52,5,5655.39
ITEM0004891,ORD0002442,PROD0056,1,4087.83,15,3474.66
ITEM0004892,ORD0002442,PROD0193,2,628.8,15,1068.96
ITEM0004893,ORD0002442,PROD0068,3,827.32,15,2109.67
ITEM0004894,ORD0002443,PROD0197,3,490.98,10,1325.65
ITEM0004895,ORD0002443,PROD0059,4,3047.56,10,10971.22
ITEM0004896,ORD0002443,PROD0191,1,1435.77,10,1292.19
ITEM0004897,ORD0002443,PROD0150,3,4265.82,10,11517.71
ITEM0004898,ORD0002444,PROD0030,3,745.3,25,1676.92
ITEM0004899,ORD0002444,PROD0005,4,40289.58,25,120868.74
ITEM0004900,ORD0002444,PROD0177,4,5985.15,25,17955.45
ITEM0004901,ORD0002445,PROD0175,4,6709.6,5,25496.48
ITEM0004902,ORD0002445,PROD0084,3,784.26,5,2235.14
ITEM0004903,ORD0002446,PROD0111,1,4186.75,20,3349.4
ITEM0004904,ORD0002447,PROD0154,3,1821.18,20,4370.83
ITEM0004905,ORD0002448,PROD0005,2,40289.58,10,72521.24
ITEM0004906,ORD0002448,PROD0186,1,1358.84,10,1222.96
ITEM0004907,ORD0002449,PROD0096,1,11526.42,5,10950.1
ITEM0004908,ORD0002449,PROD0188,2,1318.66,5,2505.45
ITEM0004909,ORD0002449,PROD0034,3,50492.99,5,143905.02
ITEM0004910,ORD0002450,PROD0035,4,24304.78,0,97219.12
ITEM0004911,ORD0002451,PROD0155,3,3659.76,0,10979.28
ITEM0004912,ORD0002451,PROD0091,4,10714.93,0,42859.72
ITEM0004913,ORD0002451,PROD0088,1,1045.29,0,1045.29
ITEM0004914,ORD0002451,PROD0165,1,8926.78,0,8926.78
ITEM0004915,ORD0002452,PROD0108,1,8722.77,10,7850.49
ITEM0004916,ORD0002453,PROD0033,4,34304.44,15,116635.1
ITEM0004917,ORD0002453,PROD0083,1,1974.27,15,1678.13
ITEM0004918,ORD0002454,PROD0023,3,1503.94,5,4286.23
ITEM0004919,ORD0002455,PROD0189,2,897.95,0,1795.9
ITEM0004920,ORD0002455,PROD0007,3,27829.19,0,83487.57
ITEM0004921,ORD0002456,PROD0142,1,497.1,0,497.1
ITEM0004922,ORD0002457,PROD0145,4,3126.57,10,11255.65
ITEM0004923,ORD0002457,PROD0093,3,12429.79,10,33560.43
ITEM0004924,ORD0002458,PROD0107,2,5093.26,10,9167.87
ITEM0004925,ORD0002458,PROD0182,1,2159.96,10,1943.96
ITEM0004926,ORD0002459,PROD0113,3,8226.58,10,22211.77
ITEM0004927,ORD0002459,PROD0062,4,1138.67,10,4099.21
ITEM0004928,ORD0002459,PROD0112,3,885.01,10,2389.53
ITEM0004929,ORD0002459,PROD0175,3,6709.6,10,18115.92
ITEM0004930,ORD0002459,PROD0133,2,3562.22,10,6412
ITEM0004931,ORD0002460,PROD0199,3,1292.33,20,3101.59
ITEM0004932,ORD0002460,PROD0026,1,40491.32,20,32393.06
ITEM0004933,ORD0002461,PROD0091,1,10714.93,10,9643.44
ITEM0004934,ORD0002462,PROD0115,2,11862.11,0,23724.22
ITEM0004935,ORD0002462,PROD0018,4,43707.38,0,174829.52
ITEM0004936,ORD0002463,PROD0062,2,1138.67,0,2277.34
ITEM0004937,ORD0002464,PROD0106,1,478.86,5,454.92
ITEM0004938,ORD0002465,PROD0131,2,2976.52,0,5953.04
ITEM0004939,ORD0002466,PROD0179,2,11478.91,0,22957.82
ITEM0004940,ORD0002466,PROD0065,1,1921.1,0,1921.1
ITEM0004941,ORD0002467,PROD0073,2,346.89,25,520.34
ITEM0004942,ORD0002468,PROD0198,4,890.11,0,3560.44
ITEM0004943,ORD0002469,PROD0094,4,8217.48,0,32869.92
ITEM0004944,ORD0002470,PROD0001,1,4321.28,5,4105.22
ITEM0004945,ORD0002471,PROD0137,1,782.23,10,704.01
ITEM0004946,ORD0002472,PROD0194,2,238.12,15,404.8
ITEM0004947,ORD0002472,PROD0028,4,74581.74,15,253577.92
ITEM0004948,ORD0002472,PROD0062,4,1138.67,15,3871.48
ITEM0004949,ORD0002472,PROD0029,3,50556.2,15,128918.31
ITEM0004950,ORD0002473,PROD0180,1,5434.17,0,5434.17
ITEM0004951,ORD0002474,PROD0091,3,10714.93,25,24108.59
ITEM0004952,ORD0002475,PROD0105,2,8086.41,0,16172.82
ITEM0004953,ORD0002476,PROD0143,4,382.09,5,1451.94
ITEM0004954,ORD0002477,PROD0068,1,827.32,0,827.32
ITEM0004955,ORD0002477,PROD0181,3,5765.01,0,17295.03
ITEM0004956,ORD0002477,PROD0035,4,24304.78,0,97219.12
ITEM0004957,ORD0002477,PROD0165,2,8926.78,0,17853.56
ITEM0004958,ORD0002478,PROD0123,1,9762.37,10,8786.13
ITEM0004959,ORD0002479,PROD0008,1,57369.56,0,57369.56
ITEM0004960,ORD0002479,PROD0029,3,50556.2,0,151668.6
ITEM0004961,ORD0002480,PROD0094,1,8217.48,0,8217.48
ITEM0004962,ORD0002481,PROD0137,4,782.23,0,3128.92
ITEM0004963,ORD0002481,PROD0053,4,5844.47,0,23377.88
ITEM0004964,ORD0002482,PROD0182,3,2159.96,0,6479.88
ITEM0004965,ORD0002482,PROD0010,4,32892.86,0,131571.44
ITEM0004966,ORD0002482,PROD0022,2,13967,0,27934
ITEM0004967,ORD0002483,PROD0084,1,784.26,5,745.05
ITEM0004968,ORD0002483,PROD0130,4,3062.11,5,11636.02
ITEM0004969,ORD0002484,PROD0077,2,6124.52,5,11636.59
ITEM0004970,ORD0002484,PROD0152,2,1817.42,5,3453.1
ITEM0004971,ORD0002484,PROD0016,1,43331.31,5,41164.74
ITEM0004972,ORD0002484,PROD0068,3,827.32,5,2357.86
ITEM0004973,ORD0002484,PROD0030,1,745.3,5,708.04
ITEM0004974,ORD0002485,PROD0145,3,3126.57,5,8910.72
ITEM0004975,ORD0002486,PROD0154,1,1821.18,0,1821.18
ITEM0004976,ORD0002486,PROD0004,2,25591.73,0,51183.46
ITEM0004977,ORD0002486,PROD0093,3,12429.79,0,37289.37
ITEM0004978,ORD0002487,PROD0182,3,2159.96,0,6479.88
ITEM0004979,ORD0002488,PROD0001,1,4321.28,25,3240.96
ITEM0004980,ORD0002488,PROD0165,4,8926.78,25,26780.34
ITEM0004981,ORD0002488,PROD0051,2,5103.04,25,7654.56
ITEM0004982,ORD0002488,PROD0145,1,3126.57,25,2344.93
ITEM0004983,ORD0002489,PROD0004,1,25591.73,5,24312.14
ITEM0004984,ORD0002490,PROD0154,2,1821.18,10,3278.12
ITEM0004985,ORD0002490,PROD0076,4,1552.25,10,5588.1
ITEM0004986,ORD0002491,PROD0159,1,584.29,10,525.86
ITEM0004987,ORD0002491,PROD0109,4,6201.15,10,22324.14
ITEM0004988,ORD0002492,PROD0011,4,58607.44,0,234429.76
ITEM0004989,ORD0002492,PROD0135,4,1341.78,0,5367.12
ITEM0004990,ORD0002492,PROD0091,4,10714.93,0,42859.72
ITEM0004991,ORD0002493,PROD0037,3,56353.69,0,169061.07
ITEM0004992,ORD0002493,PROD0148,1,2543.16,0,2543.16
ITEM0004993,ORD0002493,PROD0164,4,3543.37,0,14173.48
ITEM0004994,ORD0002493,PROD0118,1,10931.14,0,10931.14
ITEM0004995,ORD0002493,PROD0173,2,8594.8,0,17189.6
ITEM0004996,ORD0002494,PROD0083,4,1974.27,0,7897.08
ITEM0004997,ORD0002494,PROD0128,3,5930.45,0,17791.35
ITEM0004998,ORD0002494,PROD0176,3,975.19,0,2925.57
ITEM0004999,ORD0002494,PROD0008,1,57369.56,0,57369.56
ITEM0005000,ORD0002495,PROD0101,4,1007.74,0,4030.96
ITEM0005001,ORD0002495,PROD0018,4,43707.38,0,174829.52
ITEM0005002,ORD0002496,PROD0174,1,3533.54,0,3533.54
ITEM0005003,ORD0002496,PROD0148,3,2543.16,0,7629.48
ITEM0005004,ORD0002496,PROD0078,4,3466.82,0,13867.28
ITEM0005005,ORD0002497,PROD0020,2,47540.26,10,85572.47
ITEM0005006,ORD0002498,PROD0137,3,782.23,0,2346.69
ITEM0005007,ORD0002498,PROD0016,3,43331.31,0,129993.93
ITEM0005008,ORD0002499,PROD0024,3,57909.18,0,173727.54
ITEM0005009,ORD0002499,PROD0144,2,905.61,0,1811.22
ITEM0005010,ORD0002499,PROD0116,4,4368.06,0,17472.24
ITEM0005011,ORD0002500,PROD0077,1,6124.52,15,5205.84
ITEM0005012,ORD0002500,PROD0062,4,1138.67,15,3871.48
ITEM0005013,ORD0002501,PROD0186,4,1358.84,10,4891.82
ITEM0005014,ORD0002502,PROD0094,4,8217.48,0,32869.92
ITEM0005015,ORD0002503,PROD0156,2,366.5,0,733
ITEM0005016,ORD0002504,PROD0007,2,27829.19,20,44526.7
ITEM0005017,ORD0002505,PROD0147,2,3374.12,0,6748.24
ITEM0005018,ORD0002505,PROD0154,3,1821.18,0,5463.54
ITEM0005019,ORD0002506,PROD0006,3,69356.89,15,176860.07
ITEM0005020,ORD0002506,PROD0056,4,4087.83,15,13898.62
ITEM0005021,ORD0002507,PROD0200,3,540.59,0,1621.77
ITEM0005022,ORD0002508,PROD0079,3,3868.77,0,11606.31
ITEM0005023,ORD0002508,PROD0071,3,3890.52,0,11671.56
ITEM0005024,ORD0002508,PROD0154,1,1821.18,0,1821.18
ITEM0005025,ORD0002509,PROD0172,1,1025.46,10,922.91
ITEM0005026,ORD0002509,PROD0090,2,859.29,10,1546.72
ITEM0005027,ORD0002510,PROD0154,3,1821.18,10,4917.19
ITEM0005028,ORD0002510,PROD0096,3,11526.42,10,31121.33
ITEM0005029,ORD0002511,PROD0150,1,4265.82,0,4265.82
ITEM0005030,ORD0002511,PROD0169,3,3385.13,0,10155.39
ITEM0005031,ORD0002511,PROD0118,4,10931.14,0,43724.56
ITEM0005032,ORD0002512,PROD0113,1,8226.58,5,7815.25
ITEM0005033,ORD0002512,PROD0045,3,3914.99,5,11157.72
ITEM0005034,ORD0002512,PROD0041,2,3166.8,5,6016.92
ITEM0005035,ORD0002512,PROD0096,4,11526.42,5,43800.4
ITEM0005036,ORD0002512,PROD0108,4,8722.77,5,33146.53
ITEM0005037,ORD0002513,PROD0049,3,567.72,0,1703.16
ITEM0005038,ORD0002514,PROD0119,3,2991.81,0,8975.43
ITEM0005039,ORD0002515,PROD0083,1,1974.27,5,1875.56
ITEM0005040,ORD0002515,PROD0103,2,2970.53,5,5644.01
ITEM0005041,ORD0002515,PROD0091,1,10714.93,5,10179.18
ITEM0005042,ORD0002516,PROD0052,2,5153.96,10,9277.13
ITEM0005043,ORD0002516,PROD0079,1,3868.77,10,3481.89
ITEM0005044,ORD0002517,PROD0199,1,1292.33,5,1227.71
ITEM0005045,ORD0002517,PROD0046,3,6212.04,5,17704.31
ITEM0005046,ORD0002518,PROD0014,4,7928.83,0,31715.32
ITEM0005047,ORD0002519,PROD0014,4,7928.83,0,31715.32
ITEM0005048,ORD0002519,PROD0080,4,2405.82,0,9623.28
ITEM0005049,ORD0002519,PROD0054,4,7111.73,0,28446.92
ITEM0005050,ORD0002519,PROD0042,2,1233.59,0,2467.18
ITEM0005051,ORD0002520,PROD0083,2,1974.27,0,3948.54
ITEM0005052,ORD0002520,PROD0053,4,5844.47,0,23377.88
ITEM0005053,ORD0002521,PROD0032,3,38426.75,5,109516.24
ITEM0005054,ORD0002521,PROD0033,4,34304.44,5,130356.87
ITEM0005055,ORD0002521,PROD0085,1,6089.41,5,5784.94
ITEM0005056,ORD0002522,PROD0150,4,4265.82,0,17063.28
ITEM0005057,ORD0002522,PROD0163,2,915.73,0,1831.46
ITEM0005058,ORD0002522,PROD0152,3,1817.42,0,5452.26
ITEM0005059,ORD0002522,PROD0039,2,66174.82,0,132349.64
ITEM0005060,ORD0002523,PROD0041,4,3166.8,0,12667.2
ITEM0005061,ORD0002523,PROD0146,1,4641.78,0,4641.78
ITEM0005062,ORD0002524,PROD0143,3,382.09,10,1031.64
ITEM0005063,ORD0002524,PROD0188,2,1318.66,10,2373.59
ITEM0005064,ORD0002525,PROD0176,3,975.19,0,2925.57
ITEM0005065,ORD0002526,PROD0067,1,7130.72,0,7130.72
ITEM0005066,ORD0002527,PROD0014,4,7928.83,15,26958.02
ITEM0005067,ORD0002527,PROD0101,4,1007.74,15,3426.32
ITEM0005068,ORD0002528,PROD0196,4,783.44,0,3133.76
ITEM0005069,ORD0002529,PROD0016,1,43331.31,0,43331.31
ITEM0005070,ORD0002529,PROD0137,1,782.23,0,782.23
ITEM0005071,ORD0002529,PROD0188,2,1318.66,0,2637.32
ITEM0005072,ORD0002530,PROD0073,2,346.89,0,693.78
ITEM0005073,ORD0002531,PROD0145,4,3126.57,10,11255.65
ITEM0005074,ORD0002532,PROD0167,1,11229.68,5,10668.2
ITEM0005075,ORD0002532,PROD0090,3,859.29,5,2448.98
ITEM0005076,ORD0002533,PROD0011,2,58607.44,5,111354.14
ITEM0005077,ORD0002533,PROD0186,2,1358.84,5,2581.8
ITEM0005078,ORD0002533,PROD0098,1,10950.31,5,10402.79
ITEM0005079,ORD0002534,PROD0135,3,1341.78,0,4025.34
ITEM0005080,ORD0002535,PROD0042,3,1233.59,5,3515.73
ITEM0005081,ORD0002535,PROD0051,3,5103.04,5,14543.66
ITEM0005082,ORD0002535,PROD0072,1,1395.26,5,1325.5
ITEM0005083,ORD0002536,PROD0042,1,1233.59,15,1048.55
ITEM0005084,ORD0002537,PROD0112,4,885.01,0,3540.04
ITEM0005085,ORD0002538,PROD0113,2,8226.58,20,13162.53
ITEM0005086,ORD0002538,PROD0127,3,9556.44,20,22935.46
ITEM0005087,ORD0002539,PROD0093,4,12429.79,0,49719.16
ITEM0005088,ORD0002539,PROD0039,3,66174.82,0,198524.46
ITEM0005089,ORD0002540,PROD0051,1,5103.04,5,4847.89
ITEM0005090,ORD0002540,PROD0053,4,5844.47,5,22208.99
ITEM0005091,ORD0002540,PROD0150,3,4265.82,5,12157.59
ITEM0005092,ORD0002541,PROD0150,2,4265.82,15,7251.89
ITEM0005093,ORD0002542,PROD0091,2,10714.93,10,19286.87
ITEM0005094,ORD0002542,PROD0180,3,5434.17,10,14672.26
ITEM0005095,ORD0002543,PROD0119,3,2991.81,0,8975.43
ITEM0005096,ORD0002544,PROD0090,4,859.29,0,3437.16
ITEM0005097,ORD0002544,PROD0025,3,48796.51,0,146389.53
ITEM0005098,ORD0002545,PROD0046,4,6212.04,0,24848.16
ITEM0005099,ORD0002545,PROD0135,2,1341.78,0,2683.56
ITEM0005100,ORD0002546,PROD0054,1,7111.73,15,6044.97
ITEM0005101,ORD0002546,PROD0062,3,1138.67,15,2903.61
ITEM0005102,ORD0002546,PROD0163,4,915.73,15,3113.48
ITEM0005103,ORD0002547,PROD0158,4,1726.09,0,6904.36
ITEM0005104,ORD0002548,PROD0109,3,6201.15,10,16743.1
ITEM0005105,ORD0002549,PROD0043,2,5274.26,5,10021.09
ITEM0005106,ORD0002550,PROD0084,2,784.26,0,1568.52
ITEM0005107,ORD0002550,PROD0026,3,40491.32,0,121473.96
ITEM0005108,ORD0002551,PROD0011,2,58607.44,15,99632.65
ITEM0005109,ORD0002551,PROD0023,4,1503.94,15,5113.4
ITEM0005110,ORD0002551,PROD0008,1,57369.56,15,48764.13
ITEM0005111,ORD0002551,PROD0109,2,6201.15,15,10541.96
ITEM0005112,ORD0002552,PROD0158,2,1726.09,5,3279.57
ITEM0005113,ORD0002553,PROD0130,1,3062.11,0,3062.11
ITEM0005114,ORD0002554,PROD0006,2,69356.89,5,131778.09
ITEM0005115,ORD0002554,PROD0108,3,8722.77,5,24859.89
ITEM0005116,ORD0002555,PROD0070,2,1576.87,15,2680.68
ITEM0005117,ORD0002556,PROD0196,2,783.44,0,1566.88
ITEM0005118,ORD0002557,PROD0178,3,1834.02,0,5502.06
ITEM0005119,ORD0002558,PROD0100,1,2072.2,10,1864.98
ITEM0005120,ORD0002559,PROD0065,1,1921.1,0,1921.1
ITEM0005121,ORD0002559,PROD0174,3,3533.54,0,10600.62
ITEM0005122,ORD0002560,PROD0008,1,57369.56,5,54501.08
ITEM0005123,ORD0002560,PROD0200,2,540.59,5,1027.12
ITEM0005124,ORD0002560,PROD0179,1,11478.91,5,10904.96
ITEM0005125,ORD0002561,PROD0067,3,7130.72,20,17113.73
ITEM0005126,ORD0002561,PROD0042,4,1233.59,20,3947.49
ITEM0005127,ORD0002561,PROD0018,2,43707.38,20,69931.81
ITEM0005128,ORD0002562,PROD0100,2,2072.2,0,4144.4
ITEM0005129,ORD0002562,PROD0052,1,5153.96,0,5153.96
ITEM0005130,ORD0002562,PROD0032,4,38426.75,0,153707
ITEM0005131,ORD0002563,PROD0157,4,1549.94,20,4959.81
ITEM0005132,ORD0002563,PROD0183,3,4402.38,20,10565.71
ITEM0005133,ORD0002563,PROD0049,3,567.72,20,1362.53
ITEM0005134,ORD0002563,PROD0158,2,1726.09,20,2761.74
ITEM0005135,ORD0002564,PROD0118,3,10931.14,5,31153.75
ITEM0005136,ORD0002565,PROD0098,2,10950.31,0,21900.62
ITEM0005137,ORD0002566,PROD0026,1,40491.32,0,40491.32
ITEM0005138,ORD0002566,PROD0180,4,5434.17,0,21736.68
ITEM0005139,ORD0002566,PROD0150,4,4265.82,0,17063.28
ITEM0005140,ORD0002566,PROD0038,2,15904.21,0,31808.42
ITEM0005141,ORD0002566,PROD0101,4,1007.74,0,4030.96
ITEM0005142,ORD0002567,PROD0117,4,6437.22,5,24461.44
ITEM0005143,ORD0002567,PROD0083,1,1974.27,5,1875.56
ITEM0005144,ORD0002567,PROD0059,4,3047.56,5,11580.73
ITEM0005145,ORD0002568,PROD0160,2,756.75,10,1362.15
ITEM0005146,ORD0002568,PROD0146,4,4641.78,10,16710.41
ITEM0005147,ORD0002569,PROD0154,1,1821.18,25,1365.88
ITEM0005148,ORD0002570,PROD0060,1,3327.41,10,2994.67
ITEM0005149,ORD0002570,PROD0041,3,3166.8,10,8550.36
ITEM0005150,ORD0002570,PROD0197,2,490.98,10,883.76
ITEM0005151,ORD0002570,PROD0193,4,628.8,10,2263.68
ITEM0005152,ORD0002570,PROD0151,2,350.77,10,631.39
ITEM0005153,ORD0002571,PROD0077,1,6124.52,10,5512.07
ITEM0005154,ORD0002572,PROD0039,1,66174.82,20,52939.86
ITEM0005155,ORD0002572,PROD0151,1,350.77,20,280.62
ITEM0005156,ORD0002572,PROD0072,1,1395.26,20,1116.21
ITEM0005157,ORD0002573,PROD0155,3,3659.76,0,10979.28
ITEM0005158,ORD0002573,PROD0193,4,628.8,0,2515.2
ITEM0005159,ORD0002574,PROD0169,1,3385.13,20,2708.1
ITEM0005160,ORD0002575,PROD0149,3,3462.42,5,9867.9
ITEM0005161,ORD0002575,PROD0167,3,11229.68,5,32004.59
ITEM0005162,ORD0002576,PROD0189,2,897.95,10,1616.31
ITEM0005163,ORD0002577,PROD0055,4,3434.95,10,12365.82
ITEM0005164,ORD0002577,PROD0027,4,27299.16,10,98276.98
ITEM0005165,ORD0002577,PROD0158,2,1726.09,10,3106.96
ITEM0005166,ORD0002577,PROD0147,3,3374.12,10,9110.12
ITEM0005167,ORD0002578,PROD0192,3,867.73,5,2473.03
ITEM0005168,ORD0002579,PROD0113,2,8226.58,15,13985.19
ITEM0005169,ORD0002579,PROD0175,3,6709.6,15,17109.48
ITEM0005170,ORD0002579,PROD0158,4,1726.09,15,5868.71
ITEM0005171,ORD0002580,PROD0060,3,3327.41,5,9483.12
ITEM0005172,ORD0002580,PROD0029,4,50556.2,5,192113.56
ITEM0005173,ORD0002581,PROD0039,4,66174.82,0,264699.28
ITEM0005174,ORD0002581,PROD0068,4,827.32,0,3309.28
ITEM0005175,ORD0002581,PROD0161,1,3119.91,0,3119.91
ITEM0005176,ORD0002581,PROD0077,3,6124.52,0,18373.56
ITEM0005177,ORD0002582,PROD0119,3,2991.81,0,8975.43
ITEM0005178,ORD0002583,PROD0200,2,540.59,10,973.06
ITEM0005179,ORD0002584,PROD0133,1,3562.22,20,2849.78
ITEM0005180,ORD0002584,PROD0044,3,3912.72,20,9390.53
ITEM0005181,ORD0002585,PROD0136,1,2648.04,10,2383.24
ITEM0005182,ORD0002585,PROD0034,3,50492.99,10,136331.07
ITEM0005183,ORD0002585,PROD0007,1,27829.19,10,25046.27
ITEM0005184,ORD0002586,PROD0071,2,3890.52,0,7781.04
ITEM0005185,ORD0002586,PROD0199,2,1292.33,0,2584.66
ITEM0005186,ORD0002587,PROD0192,2,867.73,0,1735.46
ITEM0005187,ORD0002587,PROD0135,2,1341.78,0,2683.56
ITEM0005188,ORD0002587,PROD0046,2,6212.04,0,12424.08
ITEM0005189,ORD0002588,PROD0157,3,1549.94,5,4417.33
ITEM0005190,ORD0002588,PROD0097,4,7278.34,5,27657.69
ITEM0005191,ORD0002589,PROD0003,3,49712.42,0,149137.26
ITEM0005192,ORD0002590,PROD0051,3,5103.04,5,14543.66
ITEM0005193,ORD0002590,PROD0061,4,1507.1,5,5726.98
ITEM0005194,ORD0002590,PROD0121,1,389.01,5,369.56
ITEM0005195,ORD0002590,PROD0053,4,5844.47,5,22208.99
ITEM0005196,ORD0002591,PROD0063,3,4348.36,5,12392.83
ITEM0005197,ORD0002592,PROD0059,1,3047.56,0,3047.56
ITEM0005198,ORD0002593,PROD0180,2,5434.17,0,10868.34
ITEM0005199,ORD0002594,PROD0105,4,8086.41,10,29111.08
ITEM0005200,ORD0002595,PROD0016,4,43331.31,10,155992.72
ITEM0005201,ORD0002595,PROD0136,2,2648.04,10,4766.47
ITEM0005202,ORD0002596,PROD0001,4,4321.28,0,17285.12
ITEM0005203,ORD0002596,PROD0008,4,57369.56,0,229478.24
ITEM0005204,ORD0002596,PROD0072,4,1395.26,0,5581.04
ITEM0005205,ORD0002597,PROD0190,3,1254.49,15,3198.95
ITEM0005206,ORD0002598,PROD0057,2,742.06,10,1335.71
ITEM0005207,ORD0002598,PROD0025,2,48796.51,10,87833.72
ITEM0005208,ORD0002599,PROD0133,2,3562.22,5,6768.22
ITEM0005209,ORD0002599,PROD0055,2,3434.95,5,6526.4
ITEM0005210,ORD0002600,PROD0063,2,4348.36,0,8696.72
ITEM0005211,ORD0002601,PROD0057,2,742.06,0,1484.12
ITEM0005212,ORD0002601,PROD0079,3,3868.77,0,11606.31
ITEM0005213,ORD0002601,PROD0162,1,1300.66,0,1300.66
ITEM0005214,ORD0002602,PROD0133,1,3562.22,10,3206
ITEM0005215,ORD0002603,PROD0178,4,1834.02,0,7336.08
ITEM0005216,ORD0002603,PROD0118,2,10931.14,0,21862.28
ITEM0005217,ORD0002603,PROD0190,1,1254.49,0,1254.49
ITEM0005218,ORD0002604,PROD0070,1,1576.87,0,1576.87
ITEM0005219,ORD0002605,PROD0083,1,1974.27,0,1974.27
ITEM0005220,ORD0002606,PROD0071,4,3890.52,0,15562.08
ITEM0005221,ORD0002607,PROD0161,1,3119.91,0,3119.91
ITEM0005222,ORD0002607,PROD0054,4,7111.73,0,28446.92
ITEM0005223,ORD0002608,PROD0166,1,8733.51,15,7423.48
ITEM0005224,ORD0002609,PROD0014,3,7928.83,15,20218.52
ITEM0005225,ORD0002609,PROD0083,4,1974.27,15,6712.52
ITEM0005226,ORD0002609,PROD0135,2,1341.78,15,2281.03
ITEM0005227,ORD0002610,PROD0109,4,6201.15,0,24804.6
ITEM0005228,ORD0002611,PROD0022,3,13967,15,35615.85
ITEM0005229,ORD0002611,PROD0199,3,1292.33,15,3295.44
ITEM0005230,ORD0002612,PROD0113,2,8226.58,25,12339.87
ITEM0005231,ORD0002613,PROD0169,3,3385.13,5,9647.62
ITEM0005232,ORD0002613,PROD0051,1,5103.04,5,4847.89
ITEM0005233,ORD0002614,PROD0148,1,2543.16,10,2288.84
ITEM0005234,ORD0002614,PROD0036,3,68871.11,10,185952
ITEM0005235,ORD0002615,PROD0038,1,15904.21,5,15109
ITEM0005236,ORD0002615,PROD0030,2,745.3,5,1416.07
ITEM0005237,ORD0002615,PROD0099,1,12519.55,5,11893.57
ITEM0005238,ORD0002616,PROD0041,2,3166.8,0,6333.6
ITEM0005239,ORD0002617,PROD0066,2,2108.12,0,4216.24
ITEM0005240,ORD0002618,PROD0145,3,3126.57,15,7972.75
ITEM0005241,ORD0002618,PROD0073,4,346.89,15,1179.43
ITEM0005242,ORD0002618,PROD0163,2,915.73,15,1556.74
ITEM0005243,ORD0002619,PROD0106,4,478.86,0,1915.44
ITEM0005244,ORD0002620,PROD0061,4,1507.1,10,5425.56
ITEM0005245,ORD0002620,PROD0165,1,8926.78,10,8034.1
ITEM0005246,ORD0002620,PROD0071,3,3890.52,10,10504.4
ITEM0005247,ORD0002621,PROD0129,4,838.52,5,3186.38
ITEM0005248,ORD0002621,PROD0176,2,975.19,5,1852.86
ITEM0005249,ORD0002621,PROD0200,1,540.59,5,513.56
ITEM0005250,ORD0002622,PROD0017,4,8120.73,20,25986.34
